Business_Week,Silver_Change,Silver_Settle,Silver_Volume,Silver_Prev. Day Open Interest,Date,Open Interest,Ten_Yr_Futures_Change,Ten_Yr_Futures_Settle,Ten_Yr_Futures_Volume,Ten_Yr_Futures_Prev. Day Open Interest,USD_Change,USD_Settle,USD_Volume,USD_Wave,USD_Prev. Day Open Interest,ZAR_Change,ZAR_Settle,ZAR_Volume,ZAR_Wave,ZAR_Prev. Day Open Interest
"[2013-06-26, 2013-06-30]",,18.858333333333334,38849.0,4355.0,2013-07-02,196611.0,,126.45312333333334,1377324.0,2096926.6666666667,0.19200000000000003,83.25200000000001,31804.0,,51998.666666666664,-0.07741666666666668,10.104833333333334,,,3951.0
"[2013-07-03, 2013-07-07]",,19.207500000000003,298.0,1607.0,2013-07-09,195895.0,,125.507815,1285179.0,2145690.5,0.30833333333333335,83.86366666666666,32957.0,,55027.666666666664,0.06666666666666667,10.246916666666666,,,3897.0
"[2013-07-10, 2013-07-14]",,19.625,156.66666666666666,984.6666666666666,2013-07-16,194416.0,,125.89583333333333,1123017.0,2195595.3333333335,-0.5393333333333333,83.43733333333334,45209.333333333336,,68400.33333333333,-0.016166666666666666,10.09175,,,2410.3333333333335
"[2013-07-17, 2013-07-21]",,19.411666666666665,448.6666666666667,484.3333333333333,2013-07-23,194671.0,,126.95312333333334,976036.0,2116002.3333333335,0.02466666666666667,82.83533333333334,33046.333333333336,,63141.333333333336,-0.0025,9.966916666666668,,,1081.0
"[2013-07-24, 2013-07-28]",,19.976666666666667,65.66666666666667,183.0,2013-07-30,194534.0,,126.46875333333332,1005181.6666666666,2204949.3333333335,-0.09199999999999997,82.07233333333333,28636.333333333332,,60329.666666666664,0.026583333333333334,9.863583333333333,,,3011.6666666666665
"[2013-07-31, 2013-08-04]",,19.723333333333333,51627.666666666664,74143.66666666667,2013-08-06,194918.0,,126.13020666666667,1512607.6666666667,2304100.6666666665,0.019666666666666666,81.98133333333334,50123.666666666664,,64133.0,0.01633333333333333,9.953833333333334,,,4133.0
"[2013-08-07, 2013-08-11]",,20.038333333333338,53530.0,65260.333333333336,2013-08-13,199824.0,,126.75520666666667,791336.6666666666,2265249.3333333335,-0.16266666666666665,81.17333333333333,31485.0,,69677.66666666667,-0.05408333333333334,9.897166666666669,,,4278.666666666667
"[2013-08-14, 2013-08-18]",,22.683333333333334,71645.66666666667,49360.333333333336,2013-08-20,201093.0,,125.42187666666666,1201097.6666666667,2264382.3333333335,-0.17400000000000004,81.41933333333333,28153.666666666668,,72626.0,0.0295,10.0495,,,4344.0
"[2013-08-21, 2013-08-25]",,23.246666666666666,59915.333333333336,39081.666666666664,2013-08-27,182448.0,,124.61458333333333,1325336.0,2201750.3333333335,0.15266666666666664,81.382,34050.0,,70788.66666666667,0.03225,10.299583333333333,,,2582.6666666666665
"[2013-08-28, 2013-09-01]",,23.981666666666666,36993.666666666664,6021.666666666667,2013-09-03,177845.0,,125.36979000000001,1544103.0,853784.3333333334,0.314,81.86999999999999,33508.666666666664,,68318.33333333333,-0.04374999999999999,10.33075,,,2313.6666666666665
"[2013-09-04, 2013-09-08]",,23.473333333333333,1136.0,513.6666666666666,2013-09-10,173286.0,,123.93229000000001,58212.666666666664,127596.66666666667,-0.078,82.34666666666668,35222.666666666664,,63855.666666666664,-0.10466666666666667,10.187,,,2817.0
"[2013-09-11, 2013-09-15]",,22.296666666666667,225.0,375.3333333333333,2013-09-17,174995.0,,124.58854333333333,19211.0,53195.0,-0.12366666666666666,81.48700000000001,26836.333333333332,,39645.333333333336,-0.02133333333333333,9.928166666666668,51.0,,2691.6666666666665
"[2013-09-18, 2013-09-22]",,22.21166666666667,126.66666666666667,178.66666666666666,2013-09-24,175373.0,,126.0,315627.3333333333,666215.3333333334,-0.24866666666666667,80.46533333333333,35687.0,,50546.666666666664,0.023999999999999994,9.848833333333333,,,1727.0
"[2013-09-25, 2013-09-29]",,21.796666666666667,11916.0,25641.666666666668,2013-10-01,175272.0,,126.23958333333333,923003.3333333334,1937568.3333333333,-0.10433333333333333,80.48599999999999,18033.0,,53041.666666666664,0.08391666666666665,10.144,,,2508.3333333333335
"[2013-10-02, 2013-10-06]",,21.813333333333333,32044.666666666668,76808.33333333333,2013-10-08,176138.0,,126.38541333333335,986672.0,1951159.3333333333,-0.01,80.01833333333333,16870.666666666668,,53957.333333333336,-0.05349999999999999,10.131749999999998,,,2552.6666666666665
"[2013-10-09, 2013-10-13]",,21.68166666666667,41438.666666666664,76854.0,2013-10-15,176789.0,,126.11979333333333,1059975.3333333333,1975570.6666666667,0.10666666666666667,80.47833333333334,19824.666666666668,,55761.0,-0.03866666666666666,10.0135,,,1736.3333333333333
"[2013-10-16, 2013-10-20]",,21.74333333333333,39721.666666666664,75488.66666666667,2013-10-22,177485.0,,126.70312,1111370.6666666667,2106327.6666666665,-0.27799999999999997,80.00266666666666,19077.666666666668,,50156.666666666664,-0.06033333333333333,9.904416666666666,,,1694.0
"[2013-10-23, 2013-10-27]",,22.695000000000004,34280.666666666664,76719.0,2013-10-29,174026.0,,127.55729333333333,771769.0,2205561.3333333335,-0.014666666666666668,79.27333333333333,12906.0,,51969.0,0.02666666666666667,9.857166666666668,,,1868.0
"[2013-10-30, 2013-11-03]",,22.231666666666666,48496.666666666664,74374.66666666667,2013-11-05,174212.0,,127.21875,1267958.0,2169820.0,0.38000000000000006,80.30333333333334,24586.666666666668,,49293.666666666664,0.10033333333333333,10.1275,,,3142.0
"[2013-11-06, 2013-11-10]",,21.583333333333332,47397.666666666664,64005.0,2013-11-12,186365.0,,126.72395999999999,1290761.3333333333,2236750.6666666665,0.20000000000000004,80.93333333333332,30056.333333333332,,42015.333333333336,0.030250000000000003,10.352916666666667,,,2614.0
"[2013-11-13, 2013-11-17]",,20.630333333333333,51269.0,55606.0,2013-11-19,197970.0,,126.65625,993384.6666666666,2252315.0,-0.11800000000000001,80.98899999999999,18149.0,,40554.666666666664,-0.07716666666666668,10.274583333333332,,,2817.0
"[2013-11-20, 2013-11-24]",,19.951333333333334,55337.0,45302.0,2013-11-26,169815.0,,126.43229333333333,1397582.0,2259918.3333333335,-0.0006666666666666673,81.01033333333334,21233.333333333332,,41045.666666666664,-0.043083333333333335,10.154166666666667,,,4841.666666666667
"[2013-11-27, 2013-12-01]",,19.807000000000002,14345.0,7916.5,2013-12-03,174124.0,,126.69531,895332.5,522439.5,0.006333333333333334,80.717,9853.333333333334,,41706.333333333336,0.018166666666666668,10.2495,,,3575.3333333333335
"[2013-12-04, 2013-12-08]",,19.584333333333333,481.0,1628.6666666666667,2013-12-10,172292.0,,125.75,73727.66666666667,99952.66666666667,-0.10099999999999999,80.39466666666665,26432.666666666668,,42945.0,0.0,10.421416666666667,,,2709.6666666666665
"[2013-12-11, 2013-12-15]",,19.753,115.0,350.6666666666667,2013-12-17,174141.0,,125.64583333333333,11316.333333333334,40514.666666666664,0.08533333333333333,80.106,21587.333333333332,,25802.666666666668,-0.026749999999999996,10.354833333333334,43.0,,1843.0
"[2013-12-18, 2013-12-22]",,19.525000000000002,45.0,116.0,2013-12-24,173041.0,,124.73438,295554.0,732346.3333333334,0.17866666666666667,80.59533333333333,26652.666666666668,,39563.333333333336,0.004583333333333335,10.495333333333335,,,2709.3333333333335
"[2013-12-25, 2013-12-29]",,19.949,46.0,47.5,2013-12-31,171427.0,,122.98438,254019.5,2164961.0,-0.115,80.5955,16205.0,,43152.5,0.15925,10.572875,,,2556.0
"[2014-01-01, 2014-01-05]",,20.14,33.5,118.0,2014-01-07,170272.0,,123.195315,567226.5,2212040.0,0.167,80.8715,20719.0,,43787.5,-0.0495,10.780249999999999,,,1652.0
"[2014-01-08, 2014-01-12]",,19.794,15.666666666666666,17.666666666666668,2014-01-14,174993.0,,123.57812666666666,1315042.3333333333,2215365.0,-0.07533333333333335,81.01700000000001,34941.0,,46892.333333333336,-0.004833333333333338,10.848333333333334,,,1540.6666666666667
"[2014-01-15, 2014-01-19]",,20.131666666666668,180.33333333333334,42.0,2014-01-21,179859.0,,124.21875,852201.0,2198446.6666666665,0.20200000000000004,81.17566666666666,21873.333333333332,,42861.666666666664,0.006999999999999999,10.981,,,1706.0
"[2014-01-22, 2014-01-26]",,19.846,44.333333333333336,84.33333333333333,2014-01-28,183561.0,,124.60416666666667,1456214.0,2253938.0,-0.22833333333333336,80.79033333333334,25544.666666666668,,48188.666666666664,0.08650000000000001,11.08325,,,2003.3333333333333
"[2014-01-29, 2014-02-02]",,19.259666666666668,27017.0,59041.333333333336,2014-02-04,189297.0,,125.60937333333334,1584777.3333333333,2351763.3333333335,0.24866666666666667,81.05900000000001,23208.333333333332,,47263.0,0.016500000000000004,11.263833333333332,,,2257.0
"[2014-02-05, 2014-02-09]",,19.889666666666667,44219.666666666664,86631.66666666667,2014-02-11,187895.0,,125.81770999999999,1438569.0,2352410.0,-0.15533333333333332,80.96300000000001,24469.0,,46082.0,-0.002083333333333335,11.150583333333332,,,2242.6666666666665
"[2014-02-12, 2014-02-16]",,20.719,60215.333333333336,68558.0,2014-02-18,194241.0,,125.54687333333334,1016757.3333333334,2347742.6666666665,-0.17500000000000002,80.43266666666666,20444.333333333332,,45956.666666666664,-0.04908333333333333,10.995583333333334,,,2195.6666666666665
"[2014-02-19, 2014-02-23]",0.104,21.772000000000002,59141.666666666664,53354.0,2014-02-25,181176.0,0.1875,125.61458666666665,1158428.0,2341929.0,0.07466666666666667,80.25733333333334,17120.0,,47819.666666666664,0.019,11.020499999999998,,,1916.6666666666667
"[2014-02-26, 2014-03-02]",0.293,21.257333333333335,30419.333333333332,11790.333333333334,2014-03-04,169357.0,0.22916666666666666,126.16666666666667,1371163.3333333333,909776.6666666666,-0.14833333333333334,80.163,24256.333333333332,,45780.0,0.0029166666666666694,10.789666666666667,,,1936.3333333333333
"[2014-03-05, 2014-03-09]",0.333,21.226,202.33333333333334,677.3333333333334,2014-03-11,172767.0,0.2708333333333333,125.5625,41385.666666666664,72133.33333333333,-0.15366666666666667,79.83466666666668,25592.333333333332,,48056.333333333336,-0.012583333333333335,10.695416666666667,,,2468.0
"[2014-03-12, 2014-03-16]",0.306,21.293666666666667,83.0,451.0,2014-03-18,181834.0,0.296875,126.04687333333334,11293.333333333334,51524.666666666664,-0.09899999999999999,79.55866666666667,24766.0,,28572.666666666668,-0.05808333333333333,10.775166666666669,49.0,,1937.6666666666667
"[2014-03-19, 2014-03-23]",0.18333333333333335,20.496666666666666,62.0,248.0,2014-03-25,186200.0,0.3958333333333333,124.48437333333334,332674.3333333333,820206.3333333334,0.239,80.24899999999998,24657.666666666668,,50409.666666666664,0.045083333333333336,11.032416666666668,,,2158.3333333333335
"[2014-03-26, 2014-03-30]",0.11699999999999999,19.740333333333336,100.33333333333333,170.33333333333334,2014-04-01,187349.0,0.22916666666666666,123.73958666666665,1203843.3333333333,2471929.0,0.08233333333333333,80.252,13398.0,80.25133333333333,49821.0,-0.0223,7.7327,18.0,1.6603666666666665,1573.6666666666667
"[2014-04-02, 2014-04-06]",0.24933333333333332,19.914666666666665,5.0,113.0,2014-04-08,196287.0,0.3958333333333333,123.18750333333332,1487938.0,2535316.0,0.10733333333333334,80.52766666666668,26833.0,80.498,50951.333333333336,-0.020625000000000004,10.707624999999998,,,2707.75
"[2014-04-09, 2014-04-13]",0.25166666666666665,19.921999999999997,25.0,25.333333333333332,2014-04-15,204290.0,0.25,124.56770666666667,1400988.0,2552377.6666666665,-0.10399999999999998,79.50866666666667,18536.0,79.60133333333333,51047.666666666664,0.0037500000000000033,10.543083333333334,,,2814.6666666666665
"[2014-04-16, 2014-04-20]",0.091,19.6045,3.5,20.5,2014-04-22,197874.0,0.421875,124.0625,1093383.0,2497033.5,0.0075,79.893,9096.0,79.819,50922.0,-0.041,10.618625,4.0,1.6786,2914.0
"[2014-04-23, 2014-04-27]",0.11133333333333334,19.599,68.0,56.0,2014-04-29,186148.0,0.16666666666666666,123.97916666666667,1152711.0,2502689.3333333335,-0.059,79.87666666666667,11317.666666666666,79.86433333333333,49426.666666666664,0.036166666666666666,10.7095,,,2968.3333333333335
"[2014-04-30, 2014-05-04]",0.334,19.2,1436.3333333333333,1718.0,2014-05-06,188890.0,0.328125,124.57812666666666,1637846.6666666667,2545130.3333333335,-0.10599999999999998,79.55799999999999,17616.333333333332,79.654,52589.666666666664,-0.028999999999999998,10.564333333333332,,,3072.3333333333335
"[2014-05-07, 2014-05-11]",0.17366666666666664,19.156333333333336,141.0,796.3333333333334,2014-05-13,190136.0,0.19270833333333334,124.99479333333333,1280693.0,2616059.6666666665,0.2783333333333334,79.53533333333333,29333.666666666668,79.41199999999999,56739.333333333336,-0.043083333333333335,10.445,,,3105.3333333333335
"[2014-05-14, 2014-05-18]",0.22466666666666665,19.491333333333333,129.0,587.0,2014-05-20,190361.0,0.3333333333333333,125.77604333333333,1561120.3333333333,2663287.3333333335,-0.035333333333333335,80.10199999999999,16832.666666666668,80.13366666666667,46413.0,0.015250000000000001,10.40775,,,3608.3333333333335
"[2014-05-21, 2014-05-25]",0.11499999999999999,19.395,9.0,158.66666666666666,2014-05-27,195586.0,0.18229166666666666,125.74479333333333,1064978.3333333333,2533525.6666666665,0.119,80.30166666666666,13239.333333333334,80.28833333333334,44634.333333333336,-0.04983333333333334,10.382583333333335,2.0,10.3775,3790.0
"[2014-05-28, 2014-06-01]",0.12833333333333333,18.918333333333333,41832.666666666664,106212.0,2014-06-03,203560.0,0.24479166666666666,126.40625,1662480.0,979509.6666666666,-0.00033333333333334286,80.52133333333335,12133.666666666666,80.493,46621.0,0.03975,10.518333333333333,,,3600.0
"[2014-06-04, 2014-06-08]",0.13733333333333334,18.955333333333332,38813.666666666664,102649.0,2014-06-10,202778.0,0.14583333333333334,125.25000333333332,36753.333333333336,50784.666666666664,-0.055333333333333325,80.512,31097.666666666668,80.598,47409.666666666664,-0.06774999999999999,10.692916666666667,3.0,,2264.0
"[2014-06-11, 2014-06-15]",0.16233333333333333,19.453333333333333,50602.333333333336,82369.33333333333,2014-06-17,207691.0,0.25,125.18229333333333,8582.666666666666,19139.666666666668,-0.128,80.6995,22483.0,80.744,32631.0,-0.032875,10.7125,37.5,,2183.5
"[2014-06-18, 2014-06-22]",0.4056666666666667,20.458333333333332,74626.33333333333,63161.666666666664,2014-06-24,209495.0,0.1875,124.86458333333333,281110.6666666667,853125.3333333334,-0.09166666666666667,80.50233333333334,19911.666666666668,80.47933333333333,56885.333333333336,-0.05558333333333334,10.850916666666668,,,2114.6666666666665
"[2014-06-25, 2014-06-29]",0.03733333333333333,21.100333333333335,48951.333333333336,23405.0,2014-07-01,202625.0,0.17708333333333334,124.98958333333333,1017001.0,2595370.0,-0.10233333333333333,80.21,21463.333333333332,80.23333333333333,56643.666666666664,-0.014499999999999999,10.747833333333332,,,2582.0
"[2014-07-02, 2014-07-06]",0.176,21.1715,364.5,628.5,2014-07-08,208924.0,0.328125,124.304685,1186843.0,2590634.0,0.14533333333333334,80.18233333333335,13795.666666666666,80.167,56380.0,0.022499999999999996,10.879416666666666,,,2828.6666666666665
"[2014-07-09, 2014-07-13]",0.18000000000000002,21.297333333333334,86.66666666666667,588.6666666666666,2014-07-15,209481.0,0.15625,125.12500333333332,1066114.0,2662983.3333333335,0.002666666666666669,80.147,14644.666666666666,80.177,53181.333333333336,0.0,10.794333333333332,,,2588.3333333333335
"[2014-07-16, 2014-07-20]",0.24066666666666667,20.883666666666667,49.0,404.6666666666667,2014-07-22,210580.0,0.1875,125.17708333333333,1080648.0,2635520.6666666665,0.049666666666666665,80.59666666666666,16918.666666666668,80.61533333333334,51280.666666666664,-0.018333333333333337,10.768166666666668,,,2512.6666666666665
"[2014-07-23, 2014-07-27]",0.26699999999999996,20.638666666666666,87.0,170.66666666666666,2014-07-29,202658.0,0.21875,125.26042,904351.6666666666,2710380.6666666665,0.08666666666666667,81.00066666666667,18704.0,80.95566666666666,58221.0,-0.017916666666666668,10.612916666666665,,,3448.3333333333335
"[2014-07-30, 2014-08-03]",0.08,20.46,40159.0,98123.66666666667,2014-08-05,202761.0,0.46875,124.83854333333333,2008789.0,2718760.6666666665,0.020666666666666677,81.472,29261.666666666668,81.49133333333333,72697.33333333333,0.021083333333333332,10.76825,,,7753.333333333333
"[2014-08-06, 2014-08-10]",0.09133333333333334,19.985,48925.666666666664,87870.33333333333,2014-08-12,204366.0,0.19270833333333334,125.79687666666666,1456835.3333333333,2770400.6666666665,-0.05233333333333332,81.522,27740.333333333332,81.56200000000001,80221.33333333333,-0.03966666666666666,10.781916666666667,155.33333333333334,10.834983333333334,9720.333333333334
"[2014-08-13, 2014-08-17]",0.16733333333333333,19.758666666666667,47127.0,69472.0,2014-08-19,212249.0,0.2708333333333333,126.35937333333334,1404795.0,2793287.0,-0.02866666666666667,81.591,20982.666666666668,81.57233333333333,80922.33333333333,-0.019,10.627,565.5,10.647675,9730.0
"[2014-08-20, 2014-08-24]",0.06533333333333334,19.432666666666666,42294.333333333336,56943.333333333336,2014-08-26,204530.0,0.171875,125.94270666666667,1258509.0,2745950.0,0.1466666666666667,82.28833333333333,23750.333333333332,82.24033333333333,85915.66666666667,0.008583333333333332,10.742083333333333,130.0,10.722574999999999,10743.666666666666
"[2014-08-27, 2014-08-31]",0.09466666666666668,19.445666666666668,21212.666666666668,13535.666666666666,2014-09-02,203678.0,0.15104166666666666,126.32291666666667,1405907.3333333333,991329.6666666666,0.03466666666666667,82.58266666666667,19718.0,82.54833333333333,83700.33333333333,-0.005750000000000001,10.673333333333334,85.0,10.664443333333333,9715.0
"[2014-09-03, 2014-09-07]",0.033,19.084666666666667,127.0,1431.0,2014-09-09,207596.0,0.11979166666666667,125.59895999999999,93596.0,139132.66666666666,0.249,83.49300000000001,33131.333333333336,83.38133333333333,78784.33333333333,-0.01725,10.717166666666666,47.666666666666664,10.72904,9808.0
"[2014-09-10, 2014-09-14]",0.116,18.645,105.33333333333333,818.3333333333334,2014-09-16,216889.0,0.22916666666666666,124.78645999999999,21890.0,51688.333333333336,-0.019333333333333334,84.32600000000001,45527.0,84.30666666666666,53125.666666666664,0.017583333333333333,11.033583333333334,156.66666666666666,11.16142,5868.333333333333
"[2014-09-17, 2014-09-21]",0.29633333333333334,18.298666666666666,55.0,463.6666666666667,2014-09-23,226200.0,0.19791666666666666,124.44270666666667,13371.0,21858.333333333332,0.21133333333333335,84.59366666666666,45328.0,84.56466666666667,91705.66666666667,0.05791666666666667,11.199583333333331,211.66666666666666,11.168763333333333,6429.666666666667
"[2014-09-24, 2014-09-28]",0.14433333333333334,17.519666666666666,12943.666666666666,40464.0,2014-09-30,234230.0,0.34375,124.48958333333333,1366475.3333333333,2691619.3333333335,0.262,85.229,34973.0,85.381,92317.0,0.017625000000000002,11.3235,252.0,11.31996,4234.0
"[2014-10-01, 2014-10-05]",0.21166666666666667,17.044,46827.333333333336,123696.0,2014-10-07,234169.0,0.4166666666666667,125.32291333333335,1827333.6666666667,2741328.3333333335,0.25866666666666666,86.19633333333331,49202.333333333336,419.53133333333335,91436.33333333333,0.01641666666666667,11.40075,429.3333333333333,11.36962,3970.6666666666665
"[2014-10-08, 2014-10-12]",0.215,17.261666666666667,43908.666666666664,120147.0,2014-10-14,231831.0,0.18229166666666666,126.45312666666666,1982558.6666666667,2751079.6666666665,0.08433333333333333,85.69766666666668,44881.666666666664,85.66700000000002,91673.33333333333,-0.04025,11.198166666666665,161.66666666666666,11.233773333333332,3857.3333333333335
"[2014-10-15, 2014-10-19]",0.06466666666666666,17.410666666666668,43587.333333333336,118693.0,2014-10-21,231717.0,0.6822916666666666,128.08333333333334,3072560.3333333335,2784639.3333333335,-0.22575,85.13324999999999,55122.0,85.1835,83151.25,-0.017125,11.186687500000001,791.75,11.176762499999999,3892.75
"[2014-10-22, 2014-10-26]",0.13833333333333334,17.190333333333335,32401.0,119993.66666666667,2014-10-28,231831.0,0.21875,127.15625,1353327.3333333333,2810026.3333333335,0.138,85.87266666666666,26504.666666666668,85.80466666666666,78815.66666666667,-0.043000000000000003,11.05175,541.5,11.10512,5824.333333333333
"[2014-10-29, 2014-11-02]",0.39866666666666667,16.596666666666668,66229.0,119916.33333333333,2014-11-04,246984.0,0.3125,126.47916666666667,1300184.6666666667,2731286.0,0.5143333333333333,86.428,45211.666666666664,86.30499999999999,76723.66666666667,0.063,11.038166666666667,271.3333333333333,10.9917,6217.666666666667
"[2014-11-05, 2014-11-09]",0.2803333333333333,15.522,68775.33333333333,110420.33333333333,2014-11-11,249767.0,0.40625,126.33333333333333,1237687.3333333333,2749689.3333333335,0.2113333333333333,87.80900000000001,51832.0,87.75933333333334,90262.0,0.07233333333333333,11.286916666666665,436.6666666666667,11.294223333333333,7133.333333333333
"[2014-11-12, 2014-11-16]",0.25,15.852666666666666,56549.666666666664,87219.33333333333,2014-11-18,252081.0,0.19270833333333334,126.5,1072740.3333333333,2777761.0,-0.042,87.75033333333333,36999.666666666664,87.81466666666665,87736.66666666667,-0.05458333333333334,11.217249999999998,106.0,11.233013333333332,8033.333333333333
"[2014-11-19, 2014-11-23]",0.17833333333333334,16.275333333333332,68497.33333333333,66342.66666666667,2014-11-25,204624.0,0.18229166666666666,126.54687333333334,1290312.3333333333,2765597.0,0.25333333333333335,87.92766666666667,46569.666666666664,87.86633333333333,84790.66666666667,-0.021333333333333333,11.027583333333334,405.6666666666667,11.03982,8227.333333333334
"[2014-11-26, 2014-11-30]",0.5319999999999999,16.0185,14191.5,8811.0,2014-12-02,198388.0,0.265625,127.507815,853595.0,809948.0,0.15033333333333335,87.90366666666667,20431.666666666668,87.94966666666669,88091.66666666667,0.03875,11.024750000000003,23.333333333333332,11.003026666666669,7817.333333333333
"[2014-12-03, 2014-12-07]",0.17800000000000002,16.358333333333334,127.33333333333333,637.3333333333334,2014-12-09,197326.0,0.2916666666666667,126.83854000000001,55296.0,132031.33333333334,0.219,89.02933333333333,48312.0,88.92533333333334,84067.33333333333,0.06866666666666667,11.271166666666668,84.33333333333333,11.224623333333332,7601.333333333333
"[2014-12-10, 2014-12-14]",0.055333333333333325,17.070333333333334,179.66666666666666,496.3333333333333,2014-12-16,202850.0,0.4479166666666667,127.64583333333333,27397.666666666668,58101.333333333336,-0.11566666666666668,88.43799999999999,38718.666666666664,88.42,34484.0,0.04424999999999999,11.595416666666667,54.0,,5567.333333333333
"[2014-12-17, 2014-12-21]",0.09200000000000001,15.925333333333333,9.0,127.33333333333333,2014-12-23,194998.0,0.40625,127.19791333333335,10663.0,13132.333333333334,0.5146666666666667,89.548,40796.333333333336,89.27533333333334,86103.0,-0.03933333333333333,11.756666666666666,555.0,11.773863333333333,5744.666666666667
"[2014-12-24, 2014-12-28]",0.248,15.892499999999998,2.5,23.5,2014-12-30,194574.0,0.0546875,125.98437,249771.5,2590068.0,-0.103,90.26650000000001,9865.5,90.22999999999999,94607.5,0.0245,11.7925,4.5,11.799050000000001,7063.0
"[2014-12-31, 2015-01-04]",0.42200000000000004,15.6495,18.5,111.5,2015-01-06,198317.0,0.2890625,126.9765625,516162.5,2606102.0,0.368,91.015,31679.0,90.854,105485.0,-0.0135,11.773875,12.5,11.745175,7086.0
"[2015-01-07, 2015-01-11]",0.09566666666666668,16.415666666666667,3.0,40.333333333333336,2015-01-13,204159.0,0.3125,128.38541666666666,1285163.3333333333,2672337.3333333335,0.13633333333333333,92.28800000000001,39024.0,92.36666666666667,123740.0,-0.07433333333333332,11.70675,173.0,11.743815,6183.333333333333
"[2015-01-14, 2015-01-18]",0.31733333333333336,17.256,68.33333333333333,192.66666666666666,2015-01-20,213115.0,0.5052083333333334,129.98958333333334,1817761.0,2702228.3333333335,0.1293333333333333,92.61433333333332,63569.666666666664,92.53466666666667,122287.33333333333,0.010166666666666671,11.619083333333334,369.6666666666667,11.62803,7223.333333333333
"[2015-01-21, 2015-01-25]",0.15366666666666667,18.269666666666666,13.666666666666666,34.333333333333336,2015-01-27,211261.0,0.4270833333333333,129.41145833333334,1463423.0,2670808.0,0.568,94.185,57827.0,93.81599999999999,124378.33333333333,-0.06483333333333334,11.542250000000001,45.0,11.575883333333332,9352.0
"[2015-01-28, 2015-02-01]",0.5846666666666667,17.356333333333332,49814.0,101091.33333333333,2015-02-03,217635.0,0.59375,130.51041666666666,1411403.0,2670645.3333333335,0.24933333333333332,94.91199999999999,37341.0,94.77766666666666,122026.66666666667,0.018250000000000002,11.651833333333334,171.0,11.66012,8643.0
"[2015-02-04, 2015-02-08]",0.25833333333333336,17.095,47643.666666666664,95689.0,2015-02-10,216549.0,0.4479166666666667,129.52604166666666,1506839.3333333333,2584130.6666666665,0.37566666666666665,94.24933333333333,32949.0,94.19166666666666,114901.66666666667,0.04983333333333332,11.491999999999999,389.0,11.441920000000001,7989.333333333333
"[2015-02-11, 2015-02-15]",0.215,16.94966666666667,43085.666666666664,78995.66666666667,2015-02-17,226319.0,0.125,128.33854166666666,1165132.3333333333,2505753.3333333335,-0.19133333333333336,94.52233333333334,28910.333333333332,94.60133333333334,105638.0,-0.017166666666666674,11.805833333333334,960.3333333333334,11.845506666666667,8782.333333333334
"[2015-02-18, 2015-02-22]",0.11233333333333334,16.30633333333333,45876.0,60796.333333333336,2015-02-24,207996.0,0.4583333333333333,127.671875,1445967.3333333333,2477097.3333333335,0.06433333333333334,94.363,35025.333333333336,94.38999999999999,104513.66666666667,-0.017083333333333332,11.685749999999999,197.0,11.686223333333333,6784.666666666667
"[2015-02-25, 2015-03-01]",0.155,16.508666666666667,22838.0,12910.333333333334,2015-03-03,205293.0,0.203125,128.47395833333334,1269547.0,842467.3333333334,0.25333333333333335,94.964,38401.333333333336,94.81166666666667,105552.33333333333,0.05616666666666667,11.578083333333334,53.333333333333336,11.5456,6866.666666666667
"[2015-03-04, 2015-03-08]",0.237,16.016000000000002,126.66666666666667,1029.6666666666667,2015-03-10,213018.0,0.40625,127.34375,58325.333333333336,121634.66666666667,0.7319999999999999,96.66133333333333,49417.333333333336,96.46900000000001,102562.66666666667,0.09366666666666666,11.914083333333332,82.33333333333333,11.863643333333334,6996.0
"[2015-03-11, 2015-03-15]",0.144,15.438333333333333,103.66666666666667,856.0,2015-03-17,224088.0,0.109375,127.734375,11506.333333333334,35860.666666666664,0.5663333333333332,99.83666666666666,63161.0,99.45233333333333,68156.66666666667,0.050166666666666665,12.374333333333334,8.5,,6282.666666666667
"[2015-03-18, 2015-03-22]",0.45966666666666667,16.163333333333334,37.333333333333336,612.3333333333334,2015-03-24,215908.0,0.5989583333333334,129.0625,11480.333333333334,18518.0,-0.5926666666666667,98.84533333333333,95449.66666666667,98.762,126193.0,-0.11599999999999999,12.3585,366.3333333333333,12.292013333333331,2679.0
"[2015-03-25, 2015-03-29]",0.07666666666666666,17.051333333333332,79.0,226.0,2015-03-31,210090.0,0.4375,128.578125,1074708.3333333333,2817327.0,0.024666666666666653,97.46633333333334,52955.0,97.27133333333332,109326.66666666667,0.08116666666666666,12.105666666666664,292.6666666666667,12.078483333333333,3720.0
"[2015-04-01, 2015-04-05]",0.4105,16.865000000000002,2.0,155.0,2015-04-07,209918.0,0.3359375,129.2734375,970974.0,2773944.5,-0.494,98.074,44566.0,98.2435,113144.5,-0.113125,12.103,172.5,12.11504,5533.0
"[2015-04-08, 2015-04-12]",0.289,16.32466666666667,1.6666666666666667,246.66666666666666,2015-04-14,220588.0,0.2734375,129.00520833333334,891808.6666666666,2823098.6666666665,0.5133333333333333,99.04066666666665,49239.666666666664,98.77733333333333,109442.33333333333,0.03025,12.040333333333331,368.3333333333333,12.013236666666666,5702.333333333333
